TABLE_NAME,COLUMN_NAME,COLUMN_DATA_TYPE,HISTOGRAM_TYPE,BIN_ID,MIN,MAX,HEIGHT,DISTINCT_COUNT
aka_title,season_nr,int,MaxDiffFr,37,40,52,1,1
aka_title,season_nr,int,MaxDiffFr,38,52,62,1,1
aka_title,season_nr,int,MaxDiffFr,39,62,63,1,1
aka_title,episode_nr,int,MaxDiffFr,0,1,1,305,1
aka_title,episode_nr,int,MaxDiffFr,1,1,2,226,1
aka_title,episode_nr,int,MaxDiffFr,2,2,3,189,1
aka_title,episode_nr,int,MaxDiffFr,3,3,4,150,1
aka_title,episode_nr,int,MaxDiffFr,4,4,5,144,1
aka_title,episode_nr,int,MaxDiffFr,5,5,6,137,1
aka_title,episode_nr,int,MaxDiffFr,6,6,7,124,1
aka_title,episode_nr,int,MaxDiffFr,7,7,8,94,1
aka_title,episode_nr,int,MaxDiffFr,8,8,9,100,1
aka_title,episode_nr,int,MaxDiffFr,9,9,10,79,1
aka_title,episode_nr,int,MaxDiffFr,10,10,11,81,1
aka_title,episode_nr,int,MaxDiffFr,11,11,12,69,1
aka_title,episode_nr,int,MaxDiffFr,12,12,13,68,1
aka_title,episode_nr,int,MaxDiffFr,13,13,14,41,1
aka_title,episode_nr,int,MaxDiffFr,14,14,15,48,1
aka_title,episode_nr,int,MaxDiffFr,15,15,16,43,1
aka_title,episode_nr,int,MaxDiffFr,16,16,17,45,1
aka_title,episode_nr,int,MaxDiffFr,17,17,18,39,1
aka_title,episode_nr,int,MaxDiffFr,18,18,19,32,1
aka_title,episode_nr,int,MaxDiffFr,19,19,20,31,1
aka_title,episode_nr,int,MaxDiffFr,20,20,21,35,1
aka_title,episode_nr,int,MaxDiffFr,21,21,22,36,1
aka_title,episode_nr,int,MaxDiffFr,22,22,23,28,1
aka_title,episode_nr,int,MaxDiffFr,23,23,24,26,1
aka_title,episode_nr,int,MaxDiffFr,24,24,25,32,1
aka_title,episode_nr,int,MaxDiffFr,25,25,26,25,1
aka_title,episode_nr,int,MaxDiffFr,26,26,27,16,1
aka_title,episode_nr,int,MaxDiffFr,27,27,28,12,1
aka_title,episode_nr,int,MaxDiffFr,28,28,29,8,1
aka_title,episode_nr,int,MaxDiffFr,29,29,30,11,1
aka_title,episode_nr,int,MaxDiffFr,30,30,31,14,1
aka_title,episode_nr,int,MaxDiffFr,31,31,32,9,1
aka_title,episode_nr,int,MaxDiffFr,32,32,34,22,2
aka_title,episode_nr,int,MaxDiffFr,33,34,35,10,1
aka_title,episode_nr,int,MaxDiffFr,34,35,37,16,2
aka_title,episode_nr,int,MaxDiffFr,35,37,38,11,1
aka_title,episode_nr,int,MaxDiffFr,36,38,39,6,1
aka_title,episode_nr,int,MaxDiffFr,37,39,40,11,1
aka_title,episode_nr,int,MaxDiffFr,38,40,41,8,1
aka_title,episode_nr,int,MaxDiffFr,39,41,42,9,1
aka_title,episode_nr,int,MaxDiffFr,40,42,43,8,1
aka_title,episode_nr,int,MaxDiffFr,41,43,44,12,1
aka_title,episode_nr,int,MaxDiffFr,42,44,45,10,1
aka_title,episode_nr,int,MaxDiffFr,43,45,46,8,1
aka_title,episode_nr,int,MaxDiffFr,44,46,48,14,2
aka_title,episode_nr,int,MaxDiffFr,45,48,49,10,1
aka_title,episode_nr,int,MaxDiffFr,46,49,50,8,1
aka_title,episode_nr,int,MaxDiffFr,47,50,51,3,1
aka_title,episode_nr,int,MaxDiffFr,48,51,52,4,1
aka_title,episode_nr,int,MaxDiffFr,49,52,56,4,4
aka_title,episode_nr,int,MaxDiffFr,50,56,57,2,1
aka_title,episode_nr,int,MaxDiffFr,51,57,61,4,4
aka_title,episode_nr,int,MaxDiffFr,52,61,63,4,2
aka_title,episode_nr,int,MaxDiffFr,53,63,66,3,3
aka_title,episode_nr,int,MaxDiffFr,54,66,69,6,3
aka_title,episode_nr,int,MaxDiffFr,55,69,72,3,3
aka_title,episode_nr,int,MaxDiffFr,56,72,74,4,2
aka_title,episode_nr,int,MaxDiffFr,57,74,95,4,4
aka_title,episode_nr,int,MaxDiffFr,58,95,98,2,1
aka_title,episode_nr,int,MaxDiffFr,59,98,125,5,5
aka_title,episode_nr,int,MaxDiffFr,60,125,130,3,1
aka_title,episode_nr,int,MaxDiffFr,61,130,135,2,1
aka_title,episode_nr,int,MaxDiffFr,62,135,148,3,3
aka_title,episode_nr,int,MaxDiffFr,63,148,150,4,2
aka_title,episode_nr,int,MaxDiffFr,64,150,187,18,18
aka_title,episode_nr,int,MaxDiffFr,65,187,188,2,1
aka_title,episode_nr,int,MaxDiffFr,66,188,193,4,4
aka_title,episode_nr,int,MaxDiffFr,67,193,194,2,1
aka_title,episode_nr,int,MaxDiffFr,68,194,196,1,1
aka_title,episode_nr,int,MaxDiffFr,69,196,197,1,1
aka_title,episode_nr,int,MaxDiffFr,70,197,198,1,1
aka_title,episode_nr,int,MaxDiffFr,71,198,199,1,1
aka_title,episode_nr,int,MaxDiffFr,72,199,200,1,1
aka_title,episode_nr,int,MaxDiffFr,73,200,207,1,1
aka_title,episode_nr,int,MaxDiffFr,74,207,212,1,1
aka_title,episode_nr,int,MaxDiffFr,75,212,245,1,1
aka_title,episode_nr,int,MaxDiffFr,76,245,257,1,1
aka_title,episode_nr,int,MaxDiffFr,77,257,258,1,1
aka_title,episode_nr,int,MaxDiffFr,78,258,373,1,1
aka_title,episode_nr,int,MaxDiffFr,79,373,380,1,1
aka_title,episode_nr,int,MaxDiffFr,80,380,386,1,1
aka_title,episode_nr,int,MaxDiffFr,81,386,398,1,1
aka_title,episode_nr,int,MaxDiffFr,82,398,407,1,1
aka_title,episode_nr,int,MaxDiffFr,83,407,416,1,1
aka_title,episode_nr,int,MaxDiffFr,84,416,417,1,1
aka_title,episode_nr,int,MaxDiffFr,85,417,424,1,1
aka_title,episode_nr,int,MaxDiffFr,86,424,428,1,1
aka_title,episode_nr,int,MaxDiffFr,87,428,476,3,3
aka_title,episode_nr,int,MaxDiffFr,88,476,662,10,10
aka_title,episode_nr,int,MaxDiffFr,89,662,669,1,1
aka_title,episode_nr,int,MaxDiffFr,90,669,689,1,1
aka_title,episode_nr,int,MaxDiffFr,91,689,712,1,1
aka_title,episode_nr,int,MaxDiffFr,92,712,724,1,1
aka_title,episode_nr,int,MaxDiffFr,93,724,734,1,1
aka_title,episode_nr,int,MaxDiffFr,94,734,736,1,1
aka_title,episode_nr,int,MaxDiffFr,95,736,754,2,2
aka_title,episode_nr,int,MaxDiffFr,96,754,755,1,1
aka_title,episode_nr,int,MaxDiffFr,97,755,764,2,2
aka_title,episode_nr,int,MaxDiffFr,98,764,4077,3,3
aka_title,episode_nr,int,MaxDiffFr,99,4077,4315,1,1
aka_title,note,string,MaxDiffFr,0,'(Albania)','(Armenia) (literal translation of working title)',579,43
aka_title,note,string,MaxDiffFr,1,'(Armenia) (literal translation of working title)','(Australia)',1030,1
aka_title,note,string,MaxDiffFr,2,'(Australia)','(Australia: French title) (working title)',3121,68
aka_title,note,string,MaxDiffFr,3,'(Australia: French title) (working title)','(Austria)',4678,1
aka_title,note,string,MaxDiffFr,4,'(Austria)','(Bulgaria: Bulgarian title) (long title)',3664,196
aka_title,note,string,MaxDiffFr,5,'(Bulgaria: Bulgarian title) (long title)','(Bulgaria: Bulgarian title) (original Cyrillic KOI8-R title)',1532,1
aka_title,note,string,MaxDiffFr,6,'(Bulgaria: Bulgarian title) (original Cyrillic KOI8-R title)','(Canada: English title) (working title)',2129,78
aka_title,note,string,MaxDiffFr,7,'(Canada: English title) (working title)','(Canada: French title)',1980,1
aka_title,note,string,MaxDiffFr,8,'(Canada: French title)','(Dominican Republic) (working title)',3237,250
aka_title,note,string,MaxDiffFr,9,'(Dominican Republic) (working title)','(East Germany)',2596,1
aka_title,note,string,MaxDiffFr,10,'(East Germany)','(Europe) (working title)',1340,93
aka_title,note,string,MaxDiffFr,11,'(Europe) (working title)','(Europe: English title)',1849,1
aka_title,note,string,MaxDiffFr,12,'(Europe: English title)','(Finland: Swedish title) (working title)',3929,109
aka_title,note,string,MaxDiffFr,13,'(Finland: Swedish title) (working title)','(France)',3047,1
aka_title,note,string,MaxDiffFr,14,'(France)','(France) (alternative spelling)',367,11
aka_title,note,string,MaxDiffFr,15,'(France) (alternative spelling)','(France) (alternative title)',1158,1
aka_title,note,string,MaxDiffFr,16,'(France) (alternative title)','(France) (working title)',2517,68
aka_title,note,string,MaxDiffFr,17,'(France) (working title)','(Georgia) (working title)',34,16
aka_title,note,string,MaxDiffFr,18,'(Georgia) (working title)','(Germany)',23014,1
aka_title,note,string,MaxDiffFr,19,'(Germany)','(Germany) (DVD menu title)',407,6
aka_title,note,string,MaxDiffFr,20,'(Germany) (DVD menu title)','(Germany) (DVD title)',2751,1
aka_title,note,string,MaxDiffFr,21,'(Germany) (DVD title)','(Germany) (Pay-TV title)',44,2
aka_title,note,string,MaxDiffFr,22,'(Germany) (Pay-TV title)','(Germany) (TV title)',2317,1
aka_title,note,string,MaxDiffFr,23,'(Germany) (TV title)','(Germany) (alternative spelling)',273,4
aka_title,note,string,MaxDiffFr,24,'(Germany) (alternative spelling)','(Germany) (alternative title)',1230,1
aka_title,note,string,MaxDiffFr,25,'(Germany) (alternative title)','(Germany) (game box title)',720,20
aka_title,note,string,MaxDiffFr,26,'(Germany) (game box title)','(Germany) (imdb display title)',3514,1
aka_title,note,string,MaxDiffFr,27,'(Germany) (imdb display title)','(Germany) (weekend title)',1661,59
aka_title,note,string,MaxDiffFr,28,'(Germany) (weekend title)','(Germany) (working title)',1646,1
aka_title,note,string,MaxDiffFr,29,'(Germany) (working title)','(Hong Kong) (alternative title)',1278,53
aka_title,note,string,MaxDiffFr,30,'(Hong Kong) (alternative title)','(Hong Kong: Cantonese title)',1262,1
aka_title,note,string,MaxDiffFr,31,'(Hong Kong: Cantonese title)','(Hong Kong: Cantonese title) (working title)',423,20
aka_title,note,string,MaxDiffFr,32,'(Hong Kong: Cantonese title) (working title)','(Hong Kong: English title)',4218,1
aka_title,note,string,MaxDiffFr,33,'(Hong Kong: English title)','(India: Bengali title) (working title)',3549,144
aka_title,note,string,MaxDiffFr,34,'(India: Bengali title) (working title)','(India: English title)',1436,1
aka_title,note,string,MaxDiffFr,35,'(India: English title)','(International) (video CD title)',2214,164
aka_title,note,string,MaxDiffFr,36,'(International) (video CD title)','(International: English title)',33059,1
aka_title,note,string,MaxDiffFr,37,'(International: English title)','(International: English title) (game box title)',2766,39
aka_title,note,string,MaxDiffFr,38,'(International: English title) (game box title)','(International: English title) (imdb display title)',9855,1
aka_title,note,string,MaxDiffFr,39,'(International: English title) (imdb display title)','(International: English title) (informal literal English title)',902,5
aka_title,note,string,MaxDiffFr,40,'(International: English title) (informal literal English title)','(International: English title) (informal literal title)',2191,1
aka_title,note,string,MaxDiffFr,41,'(International: English title) (informal literal title)','(International: English title) (informal short title)',95,1
aka_title,note,string,MaxDiffFr,42,'(International: English title) (informal short title)','(International: English title) (informal title)',1096,1
aka_title,note,string,MaxDiffFr,43,'(International: English title) (informal title)','(International: English title) (informal title) (literal title)',1,1
aka_title,note,string,MaxDiffFr,44,'(International: English title) (informal title) (literal title)','(International: English title) (literal English title)',1118,1
aka_title,note,string,MaxDiffFr,45,'(International: English title) (literal English title)','(International: English title) (literal title)',2799,1
aka_title,note,string,MaxDiffFr,46,'(International: English title) (literal title)','(Israel: Hebrew title) (working title)',2256,134
aka_title,note,string,MaxDiffFr,47,'(Israel: Hebrew title) (working title)','(Italy)',39538,1
aka_title,note,string,MaxDiffFr,48,'(Italy)','(Italy) (game box title)',1753,30
aka_title,note,string,MaxDiffFr,49,'(Italy) (game box title)','(Italy) (imdb display title)',6042,1
aka_title,note,string,MaxDiffFr,50,'(Italy) (imdb display title)','(Russia) (new title)',12289,686
aka_title,note,string,MaxDiffFr,51,'(Russia) (new title)','(Russia) (original Cyrillic KOI8-R title)',1291,1
aka_title,note,string,MaxDiffFr,52,'(Russia) (original Cyrillic KOI8-R title)','(Soviet Union: Romanian title) (festival title)',1074,157
aka_title,note,string,MaxDiffFr,53,'(Soviet Union: Romanian title) (festival title)','(Soviet Union: Russian title) (literal title)',1142,17
aka_title,note,string,MaxDiffFr,54,'(Soviet Union: Russian title) (literal title)','(Soviet Union: Russian title) (original Cyrillic KOI8-R title)',1558,1
aka_title,note,string,MaxDiffFr,55,'(Soviet Union: Russian title) (original Cyrillic KOI8-R title)','(Soviet Union: Yiddish title)',49,10
aka_title,note,string,MaxDiffFr,56,'(Soviet Union: Yiddish title)','(Spain)',1109,1
aka_title,note,string,MaxDiffFr,57,'(Spain)','(Turkmenistan)',4023,299
aka_title,note,string,MaxDiffFr,58,'(Turkmenistan)','(UK)',6691,1
aka_title,note,string,MaxDiffFr,59,'(UK)','(UK) (alternative title)',2017,13
aka_title,note,string,MaxDiffFr,60,'(UK) (alternative title)','(UK) (game box title)',702,25
aka_title,note,string,MaxDiffFr,61,'(UK) (game box title)','(UK) (imdb display title)',950,1
aka_title,note,string,MaxDiffFr,62,'(UK) (imdb display title)','(UK: Welsh title) (literal title)',3496,76
aka_title,note,string,MaxDiffFr,63,'(UK: Welsh title) (literal title)','(USA)',17324,1
aka_title,note,string,MaxDiffFr,64,'(USA)','(USA) (Cyrillic KOI8-R title)',79,9
aka_title,note,string,MaxDiffFr,65,'(USA) (Cyrillic KOI8-R title)','(USA) (DVD box title)',1124,1
aka_title,note,string,MaxDiffFr,66,'(USA) (DVD box title)','(USA) (DVD menu title)',20,2
aka_title,note,string,MaxDiffFr,67,'(USA) (DVD menu title)','(USA) (DVD title)',1931,1
aka_title,note,string,MaxDiffFr,68,'(USA) (DVD title)','(USA) (alternate title)',955,22
aka_title,note,string,MaxDiffFr,69,'(USA) (alternate title)','(USA) (alternative spelling)',1371,1
aka_title,note,string,MaxDiffFr,70,'(USA) (alternative spelling)','(USA) (alternative title)',6758,1
aka_title,note,string,MaxDiffFr,71,'(USA) (alternative title)','(USA) (closing credits title)',1171,10
aka_title,note,string,MaxDiffFr,72,'(USA) (closing credits title)','(USA) (complete title)',2251,1
aka_title,note,string,MaxDiffFr,73,'(USA) (complete title)','(USA) (game box title)',2210,25
aka_title,note,string,MaxDiffFr,74,'(USA) (game box title)','(USA) (imdb display title)',3557,1
aka_title,note,string,MaxDiffFr,75,'(USA) (imdb display title)','(USA) (last season title)',1423,9
aka_title,note,string,MaxDiffFr,76,'(USA) (last season title)','(USA) (literal English title)',983,1
aka_title,note,string,MaxDiffFr,77,'(USA) (literal English title)','(USA) (new syndication title)',761,7
aka_title,note,string,MaxDiffFr,78,'(USA) (new syndication title)','(USA) (new title)',1293,1
aka_title,note,string,MaxDiffFr,79,'(USA) (new title)','(USA) (recut version)',2206,20
aka_title,note,string,MaxDiffFr,80,'(USA) (recut version)','(USA) (reissue title)',1535,1
aka_title,note,string,MaxDiffFr,81,'(USA) (reissue title)','(USA) (segment title)',1205,16
aka_title,note,string,MaxDiffFr,82,'(USA) (segment title)','(USA) (series title)',1922,1
aka_title,note,string,MaxDiffFr,83,'(USA) (series title)','(USA) (seventh season title)',19,2
aka_title,note,string,MaxDiffFr,84,'(USA) (seventh season title)','(USA) (short title)',1162,1
aka_title,note,string,MaxDiffFr,85,'(USA) (short title)','(USA) (video CD title)',538,30
aka_title,note,string,MaxDiffFr,86,'(USA) (video CD title)','(USA) (video box title)',1056,1
aka_title,note,string,MaxDiffFr,87,'(USA) (video box title)','(USA) (video catalogue title)',81,3
aka_title,note,string,MaxDiffFr,88,'(USA) (video catalogue title)','(USA) (video title)',2003,1
aka_title,note,string,MaxDiffFr,89,'(USA) (video title)','(USA) (weekend title)',28,13
aka_title,note,string,MaxDiffFr,90,'(USA) (weekend title)','(USA) (working title)',13062,1
aka_title,note,string,MaxDiffFr,91,'(USA) (working title)','(Vietnam) (working title)',395,83
aka_title,note,string,MaxDiffFr,92,'(Vietnam) (working title)','(West Germany)',25939,1
aka_title,note,string,MaxDiffFr,93,'(West Germany)','(West Germany) (Pay-TV title)',76,6
aka_title,note,string,MaxDiffFr,94,'(West Germany) (Pay-TV title)','(West Germany) (TV title)',1135,1
aka_title,note,string,MaxDiffFr,95,'(West Germany) (TV title)','(West Germany) (game box title)',760,23
aka_title,note,string,MaxDiffFr,96,'(West Germany) (game box title)','(West Germany) (imdb display title)',1359,1
aka_title,note,string,MaxDiffFr,97,'(West Germany) (imdb display title)','(informal title)',3158,92
aka_title,note,string,MaxDiffFr,98,'(informal title)','(literal English title)',1265,1
aka_title,note,string,MaxDiffFr,99,'(literal English title)','(working ttitle)',783,42
aka_title,md5sum,string,MaxDiffFr,0,'00006ea4bed134b916f7a0217e6a4bd8','0cafe8de697b7bdc89a77a3a2e9c9006',17801,17040
aka_title,md5sum,string,MaxDiffFr,1,'0cafe8de697b7bdc89a77a3a2e9c9006','0caff63f8a4d2f3c783d873ff133e845',3,1
aka_title,md5sum,string,MaxDiffFr,2,'0caff63f8a4d2f3c783d873ff133e845','17f878cc977e6059fb214a70474476da',15704,15038
aka_title,md5sum,string,MaxDiffFr,3,'17f878cc977e6059fb214a70474476da','17feb975f18113d3688dc5bec2ec8d71',34,32
aka_title,md5sum,string,MaxDiffFr,4,'17feb975f18113d3688dc5bec2ec8d71','17ff041a0e52bcdd7c49520b0167c084',2,1
aka_title,md5sum,string,MaxDiffFr,5,'17ff041a0e52bcdd7c49520b0167c084','180345feba5c2d707743784a3cfc8a66',22,21
aka_title,md5sum,string,MaxDiffFr,6,'180345feba5c2d707743784a3cfc8a66','1803f7a70d6ff0e30056908a0faeae75',7,5
aka_title,md5sum,string,MaxDiffFr,7,'1803f7a70d6ff0e30056908a0faeae75','180411a1fa0aada2467d9fd5cbdebe73',2,1
aka_title,md5sum,string,MaxDiffFr,8,'180411a1fa0aada2467d9fd5cbdebe73','1a7b0a809fd755f472febc92b8464f44',3521,3362
aka_title,md5sum,string,MaxDiffFr,9,'1a7b0a809fd755f472febc92b8464f44','1a7b5661d03bb1c147be491950de6b41',3,1
aka_title,md5sum,string,MaxDiffFr,10,'1a7b5661d03bb1c147be491950de6b41','1e06ee8e0eee42e46332bade0983a689',4997,4791
aka_title,md5sum,string,MaxDiffFr,11,'1e06ee8e0eee42e46332bade0983a689','1e0717e0b43caa99bdee29ec5d43f350',3,1
aka_title,md5sum,string,MaxDiffFr,12,'1e0717e0b43caa99bdee29ec5d43f350','253380de8b749a88a5f34af17a3d5aac',10083,9645
aka_title,md5sum,string,MaxDiffFr,13,'253380de8b749a88a5f34af17a3d5aac','2534154c4dc52c2444936b5305cb0c22',3,1
aka_title,md5sum,string,MaxDiffFr,14,'2534154c4dc52c2444936b5305cb0c22','35b9389ff3d4016757196352cfaff5a8',23339,22357
aka_title,md5sum,string,MaxDiffFr,15,'35b9389ff3d4016757196352cfaff5a8','35b959cbfe5bc11cc57959b9ea6795b5',3,1
aka_title,md5sum,string,MaxDiffFr,16,'35b959cbfe5bc11cc57959b9ea6795b5','3ced5a4ee6989d36399551b4af200ba9',10205,9813
aka_title,md5sum,string,MaxDiffFr,17,'3ced5a4ee6989d36399551b4af200ba9','3ced6e19136021e3b68674b50d8cae97',3,1
aka_title,md5sum,string,MaxDiffFr,18,'3ced6e19136021e3b68674b50d8cae97','400b05862a086bae9c01e3d3c022a68e',4533,4338
aka_title,md5sum,string,MaxDiffFr,19,'400b05862a086bae9c01e3d3c022a68e','400b2db8389b86ff5419ce9c667a9acf',3,1
aka_title,md5sum,string,MaxDiffFr,20,'400b2db8389b86ff5419ce9c667a9acf','41098091a181cdbb809cd6c36c78e0bc',1435,1372
aka_title,md5sum,string,MaxDiffFr,21,'41098091a181cdbb809cd6c36c78e0bc','410999aced2e6ea365d6c9973cfc85dc',3,1
aka_title,md5sum,string,MaxDiffFr,22,'410999aced2e6ea365d6c9973cfc85dc','444052c3dda04f70589fa498e227b4e5',4576,4360
aka_title,md5sum,string,MaxDiffFr,23,'444052c3dda04f70589fa498e227b4e5','44405586fb78ae41a355841021522cfa',3,1
aka_title,md5sum,string,MaxDiffFr,24,'44405586fb78ae41a355841021522cfa','538d1d638a890d5932496ef079a793ab',21748,20818
aka_title,md5sum,string,MaxDiffFr,25,'538d1d638a890d5932496ef079a793ab','538d1f8263c4e7d36054d2430cd73bf3',3,1
aka_title,md5sum,string,MaxDiffFr,26,'538d1f8263c4e7d36054d2430cd73bf3','54f569ff3801ca3174a8a87997f4bc32',1945,1866
aka_title,md5sum,string,MaxDiffFr,27,'54f569ff3801ca3174a8a87997f4bc32','54f5a5ad737aa1dce1d438c841e01cc2',3,1
aka_title,md5sum,string,MaxDiffFr,28,'54f5a5ad737aa1dce1d438c841e01cc2','56ca321cc532f8f621aa2b345b291017',2632,2499
aka_title,md5sum,string,MaxDiffFr,29,'56ca321cc532f8f621aa2b345b291017','56caea73ae445b2838d362acd4d1ec54',2,1
aka_title,md5sum,string,MaxDiffFr,30,'56caea73ae445b2838d362acd4d1ec54','609a0c5906911f1322e66334f117eadc',13736,13133
aka_title,md5sum,string,MaxDiffFr,31,'609a0c5906911f1322e66334f117eadc','609a1081807d9e6a51f17e1ddde67ad4',3,1
aka_title,md5sum,string,MaxDiffFr,32,'609a1081807d9e6a51f17e1ddde67ad4','70f55b80c9294eb72a417c25bd1a9236',23266,22287
aka_title,md5sum,string,MaxDiffFr,33,'70f55b80c9294eb72a417c25bd1a9236','70f5800a6d2f2a4189f12c3de7679f55',3,1
aka_title,md5sum,string,MaxDiffFr,34,'70f5800a6d2f2a4189f12c3de7679f55','71cf9807cc0745a133fbc87814f140f7',1129,1075
aka_title,md5sum,string,MaxDiffFr,35,'71cf9807cc0745a133fbc87814f140f7','71cf9f2dbf50c4248abe8c714ea6dfe5',2,1
aka_title,md5sum,string,MaxDiffFr,36,'71cf9f2dbf50c4248abe8c714ea6dfe5','71d5441ebb1b4929abd6b59520978953',37,35
aka_title,md5sum,string,MaxDiffFr,37,'71d5441ebb1b4929abd6b59520978953','71d59e0660b02a57db7fae418d459cb7',2,1
aka_title,md5sum,string,MaxDiffFr,38,'71d59e0660b02a57db7fae418d459cb7','71d80ff98b975bba6c0af85bbf1af96d',17,17
aka_title,md5sum,string,MaxDiffFr,39,'71d80ff98b975bba6c0af85bbf1af96d','71d830460644d628d7096ee629c51505',2,1
aka_title,md5sum,string,MaxDiffFr,40,'71d830460644d628d7096ee629c51505','761f64ec37433991a851f9c1204c999a',5980,5710
aka_title,md5sum,string,MaxDiffFr,41,'761f64ec37433991a851f9c1204c999a','761f651080fcb7fabc9d2e14c409faab',3,1
aka_title,md5sum,string,MaxDiffFr,42,'761f651080fcb7fabc9d2e14c409faab','7bdbea0a6a710a4d4946287baa13af53',8183,7857
aka_title,md5sum,string,MaxDiffFr,43,'7bdbea0a6a710a4d4946287baa13af53','7bdc6979dc471c25cc2de20d4e8d122a',3,1
aka_title,md5sum,string,MaxDiffFr,44,'7bdc6979dc471c25cc2de20d4e8d122a','7d9fe609f28d39574e935775ad20a216',2484,2357
aka_title,md5sum,string,MaxDiffFr,45,'7d9fe609f28d39574e935775ad20a216','7da02317a96e0486256a8af0a9041bf2',3,1
aka_title,md5sum,string,MaxDiffFr,46,'7da02317a96e0486256a8af0a9041bf2','8541e5e9ba3093e54870189f2bf65a9b',10707,10263
aka_title,md5sum,string,MaxDiffFr,47,'8541e5e9ba3093e54870189f2bf65a9b','854250964832797f7d2c526f41ca8601',3,1
aka_title,md5sum,string,MaxDiffFr,48,'854250964832797f7d2c526f41ca8601','8af401c976570b50f49734f4f2fe044c',7929,7622
aka_title,md5sum,string,MaxDiffFr,49,'8af401c976570b50f49734f4f2fe044c','8af47bf79d953f34c5553d4c6143e1d8',3,1
aka_title,md5sum,string,MaxDiffFr,50,'8af47bf79d953f34c5553d4c6143e1d8','8ffce48393bf48496bf59a1f8da82ac4',7069,6775
aka_title,md5sum,string,MaxDiffFr,51,'8ffce48393bf48496bf59a1f8da82ac4','8ffcf853ac316a92fba09bab9d54cffc',3,1
aka_title,md5sum,string,MaxDiffFr,52,'8ffcf853ac316a92fba09bab9d54cffc','981accfaad246df4e6f5360b415a6f56',11506,11043
aka_title,md5sum,string,MaxDiffFr,53,'981accfaad246df4e6f5360b415a6f56','981cc12baaca09dc17d229f013712ba6',19,18
aka_title,md5sum,string,MaxDiffFr,54,'981cc12baaca09dc17d229f013712ba6','981d5fa3a40ada27f2f5abb2c1e79e3c',2,1
aka_title,md5sum,string,MaxDiffFr,55,'981d5fa3a40ada27f2f5abb2c1e79e3c','981f09ac04c1ecf2b5c00e479d805021',11,11
aka_title,md5sum,string,MaxDiffFr,56,'981f09ac04c1ecf2b5c00e479d805021','9d67b87e3507efe5bf48200d3aa4aaf1',7618,7308
aka_title,md5sum,string,MaxDiffFr,57,'9d67b87e3507efe5bf48200d3aa4aaf1','9d67ff56d4e8af474d9f400d4b3aa1e7',3,1
aka_title,md5sum,string,MaxDiffFr,58,'9d67ff56d4e8af474d9f400d4b3aa1e7','9ef84f34480b20577efda909a8040644',2107,2035
aka_title,md5sum,string,MaxDiffFr,59,'9ef84f34480b20577efda909a8040644','9ef854eb4b70bd7209c17314346a7e57',3,1
aka_title,md5sum,string,MaxDiffFr,60,'9ef854eb4b70bd7209c17314346a7e57','a3f2e7d69482ffd0c57b1bdf5a189e52',7078,6770
aka_title,md5sum,string,MaxDiffFr,61,'a3f2e7d69482ffd0c57b1bdf5a189e52','a3f2ef5f5fc3c62fd2e6bf4d82240701',3,1
aka_title,md5sum,string,MaxDiffFr,62,'a3f2ef5f5fc3c62fd2e6bf4d82240701','b0cfcc80cfac3c74ef694a5c46882013',17918,17211
aka_title,md5sum,string,MaxDiffFr,63,'b0cfcc80cfac3c74ef694a5c46882013','b0cfdd334d8de14bbc88ed7c722879ac',2,1
aka_title,md5sum,string,MaxDiffFr,64,'b0cfdd334d8de14bbc88ed7c722879ac','b233ec0437dce3a79fe7357880a99a46',2034,1955
aka_title,md5sum,string,MaxDiffFr,65,'b233ec0437dce3a79fe7357880a99a46','b2349fad18a039a384d99114233d7684',3,1
aka_title,md5sum,string,MaxDiffFr,66,'b2349fad18a039a384d99114233d7684','b6c890dc54a946578e74f3283210e5fa',6440,6185
aka_title,md5sum,string,MaxDiffFr,67,'b6c890dc54a946578e74f3283210e5fa','b6c8bfddabb6cfb33f17766b4cb5ea93',3,1
aka_title,md5sum,string,MaxDiffFr,68,'b6c8bfddabb6cfb33f17766b4cb5ea93','b99e3cdc270e0459f9b9c33f41ebcace',3822,3675
aka_title,md5sum,string,MaxDiffFr,69,'b99e3cdc270e0459f9b9c33f41ebcace','b99e67b694fb3c3d728e8ba028cc1c78',3,1
aka_title,md5sum,string,MaxDiffFr,70,'b99e67b694fb3c3d728e8ba028cc1c78','ba3d02a8a676d9fd39ca87ad0d03342d',886,852
aka_title,md5sum,string,MaxDiffFr,71,'ba3d02a8a676d9fd39ca87ad0d03342d','ba3d44da76d7b625ca39da632cd7ccec',3,1
aka_title,md5sum,string,MaxDiffFr,72,'ba3d44da76d7b625ca39da632cd7ccec','ba48c4b29e580fad771bef01ae6ba8ce',60,58
aka_title,md5sum,string,MaxDiffFr,73,'ba48c4b29e580fad771bef01ae6ba8ce','ba48d53a3885d879701c4ea263e6ba6f',3,1
aka_title,md5sum,string,MaxDiffFr,74,'ba48d53a3885d879701c4ea263e6ba6f','bb9071bc82ad15022243f5b770ad19b2',1801,1726
aka_title,md5sum,string,MaxDiffFr,75,'bb9071bc82ad15022243f5b770ad19b2','bb9084d3feee7768dc9082685174250b',3,1
aka_title,md5sum,string,MaxDiffFr,76,'bb9084d3feee7768dc9082685174250b','c3e61a4ee23a15071c7a6a4d55849169',11868,11380
